city,latitude,longitude,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn
Catania,37.502129,15.08719,0.0022464634,0.001234422,0.00030487403,0.0016152894,6.756626e-05,5.2678943e-06,2.3611796e-10,4.502007e-07,2.119422,2.217867,1.7276733,1.7545192,283.76712,287.9135,298.35083,292.83813,286.36414,290.99805,302.13455,295.91953,281.3965,284.9306,294.51846,290.17755
Chemnitz,50.833328,12.91667,0.0021710983,0.0019982257,0.0030580517,0.0019417122,0.00072680286,0.00025142604,1.25662964e-08,0.00013249562,4.1352034,3.1017766,2.8327477,3.368547,274.89056,282.8191,292.2346,283.5743,277.36282,287.61566,297.56137,287.7287,272.4045,277.92264,286.82834,279.6417
Chişinău,47.005562,28.8575,0.0009370784,0.0013945025,0.0018318882,0.0011843324,0.0004335255,0.00011391719,9.034972e-09,0.00014555054,3.1647217,3.0588727,2.7724278,3.0676713,273.40057,283.7591,295.97552,284.887,276.019,288.4454,301.2407,289.45697,270.5195,278.94183,290.2593,280.36545
Clermont-Ferrand,45.779659,3.08628,0.0020573153,0.0025206173,0.0026342582,0.002851206,0.00033883017,0.00012930286,7.947965e-09,8.813331e-05,3.0196595,2.74462,2.3438787,2.7628796,275.98294,282.1626,291.21478,284.48798,280.1265,287.45215,297.4237,289.63995,272.2721,276.88614,284.95004,279.83997
Cluj-Napoca,46.76667,23.6,0.0012202384,0.0022519645,0.0025924465,0.0013293274,0.00074039644,0.00024396213,1.3286162e-06,0.00010095863,1.9652234,2.0462742,1.8478066,1.9103928,271.72754,282.25513,292.64355,283.15677,275.30234,287.7399,298.79214,288.95578,268.01395,276.6795,286.31644,277.82092
Coimbra,40.205639,-8.41955,0.002698773,0.0025021187,0.00096704566,0.0028675594,1.7222585e-06,7.876522e-08,6.9185675e-09,6.8206467e-09,2.9816666,3.2509754,3.1686165,2.7793117,284.33914,288.35904,294.88794,290.8532,289.06802,293.75726,301.40894,296.3259,280.37778,283.40793,289.06058,286.45813
Como,45.809978,9.08744,0.0017599008,0.004892637,0.0047907964,0.005119471,0.0009694763,0.0011098029,3.0680003e-05,0.0007898721,1.360264,1.3169442,1.2613719,1.2379558,274.25516,281.22662,291.30023,283.40268,277.91418,285.26215,295.89093,287.06436,271.06976,277.14163,286.67136,279.97186
Constanţa,44.183331,28.65,0.0009828653,0.0014034581,0.0011289031,0.0018060931,0.0002406899,6.526589e-05,1.0476409e-09,7.9215664e-05,4.2229733,3.6360035,3.280416,3.5730042,276.0012,284.46255,296.4485,287.27246,279.19836,288.8308,301.529,291.67636,272.88043,280.19153,291.31793,283.18903
Copenhagen,55.675941,12.56553,0.001795889,0.0012469072,0.001912907,0.0020066893,0.00036698385,8.3802486e-05,4.2749297e-09,5.699312e-05,5.561924,4.7262673,4.234667,5.132174,275.5919,281.40585,290.69748,283.33862,277.77884,284.86957,294.61618,286.23172,273.1602,277.57785,286.1048,280.30585
Cork,51.897968,-8.47061,0.0038170754,0.0025655788,0.0026508898,0.0039013852,5.089627e-05,8.482688e-06,7.37901e-09,1.0462205e-06,5.1774945,4.2491574,3.8703263,4.283939,279.58307,282.21735,288.21457,284.02884,282.26584,285.89703,291.8241,287.1326,276.82864,278.50153,284.5096,280.98734
Coventry,52.406559,-1.51217,0.0016666609,0.0015013508,0.0020026683,0.002327647,0.00019382298,4.7054993e-05,1.2181789e-08,3.3991288e-05,5.2535343,4.318614,3.9446406,4.4259477,278.19138,282.3468,289.39185,284.08133,281.1715,286.76935,294.32797,287.95538,275.14264,277.8457,284.3608,280.32355
Córdoba,37.883331,-4.76667,0.0016607087,0.0018549401,0.0004113155,0.0021188047,2.808838e-05,1.6361795e-07,1.95259e-09,8.8142053e-07,2.1289878,2.3241622,2.2158074,2.0849528,282.56165,289.03015,299.5316,291.55978,288.72488,295.91632,307.89508,298.1768,277.34805,282.1364,290.81256,285.49594
Debrecen,47.533329,21.633329,0.0009974233,0.0016449487,0.002049415,0.0013698156,0.0002462399,3.0305577e-05,7.558925e-09,2.2160588e-05,2.681684,2.6319354,2.3884635,2.5609212,274.16812,285.06647,295.61264,285.6343,277.44824,290.59705,301.81555,291.01038,270.7977,279.5159,289.2459,280.64667
Derby,52.922771,-1.47663,0.0019993612,0.0016454216,0.0022056154,0.0026026585,0.00030701823,0.00011121336,1.0044653e-08,4.076404e-05,5.3404436,4.382901,4.0042286,4.4913006,277.95264,281.8773,288.84344,283.67914,280.74966,286.01053,293.428,287.2311,275.13913,277.6899,284.1684,280.2544
Dijon,47.316669,5.01667,0.0023223704,0.0022907283,0.0022462434,0.002450502,0.00024579884,3.1292955e-05,1.3105348e-08,5.5455865e-05,3.4285765,3.107343,2.765925,3.1544185,276.787,284.02377,293.1622,285.53082,279.89252,289.0202,298.95514,290.00946,273.73715,278.91513,287.32397,281.41342
Donostia / San Sebastián,43.312832,-1.97499,0.0041032988,0.004030495,0.0022746087,0.004360472,6.318811e-05,1.502835e-05,1.623671e-07,4.784636e-06,4.4851604,3.871849,3.349839,4.006277,282.9923,286.06418,293.33905,289.73242,285.79614,288.90253,296.54388,292.80804,280.38873,283.241,290.2535,286.91205
Dortmund,51.514938,7.466,0.0033393407,0.0020792205,0.0027448738,0.0027337633,0.00040652053,9.359693e-05,1.367646e-08,8.3316656e-05,4.5191293,3.485644,3.122365,3.775662,277.02786,283.0816,291.41907,284.52756,279.35504,287.3183,296.18433,288.14368,274.6469,278.7552,286.61465,281.0644
Dresden,51.050892,13.73832,0.0023771133,0.0019820486,0.0031248885,0.0019264624,0.0008503763,0.00027282126,2.1064013e-08,0.00013753978,3.8978088,2.9886065,2.7399428,3.1967943,274.81622,282.98993,292.54175,283.68805,277.31296,287.84772,297.8227,287.82217,272.3051,277.96368,287.0387,279.71686
Dublin,53.333061,-6.24889,0.0029627935,0.0022568146,0.002506737,0.0031498603,9.729817e-05,4.4709286e-05,1.2584165e-08,1.4283258e-05,5.382508,4.4024596,3.870245,4.4890475,279.15704,281.87384,288.16635,283.80453,281.9669,285.63116,292.02167,287.07605,276.40515,278.1698,284.30075,280.53302
Duisburg,51.432468,6.76516,0.0026494728,0.0017040784,0.002446479,0.0022500367,0.00019373302,2.6177368e-05,8.866581e-09,3.6429625e-05,4.423848,3.464278,3.0966544,3.6965408,277.8889,283.63214,291.88947,285.16364,280.3279,287.99408,296.8327,288.93283,275.46106,279.21527,286.94012,281.5653
Düsseldorf,51.221722,6.77616,0.0027306417,0.001778648,0.0025959997,0.0022955756,0.00021641543,2.902773e-05,1.1091852e-08,3.6159054e-05,4.401848,3.4362876,3.0637212,3.6819706,277.92392,283.93848,292.27435,285.46173,280.35425,288.30148,297.2122,289.2294,275.51218,279.54877,287.37842,281.89215
