city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,max_t2m_winter,min_t2m_winter,temp_range_winter,max_t2m_spring,min_t2m_spring,temp_range_spring,max_t2m_summer,min_t2m_summer,temp_range_summer,max_t2m_autumn,min_t2m_autumn,temp_range_autumn,hot_days,hot_days_consec
Prague,50.088039,14.42076,0.0006568336,3.4980236e-05,0.0,0.00029426927,271.29504,280.82956,290.16382,281.7824,0.0013885337,0.002282897,0.0020481593,0.0013616655,3.266855,3.131557,2.7502253,2.961334,273.69284,268.5254,5.16745,285.02838,276.46976,8.558624,294.6672,285.40533,9.261871,285.55905,278.18835,7.370697,2.290322580645161,1.3548387096774193
Prato,43.884251,11.09092,0.00060657086,1.7163575e-05,0.0,0.00024303218,276.4099,284.09958,293.88794,286.21237,0.0029751903,0.0027371407,0.0018280924,0.0036244586,2.1814344,2.1686199,1.9392577,2.0311315,279.7504,273.3173,6.4331055,288.5722,279.75812,8.814087,298.95657,288.89056,10.0660095,290.48633,282.3986,8.087738,12.903225806451612,5.612903225806452
Preston,53.76667,-2.71667,0.00034048225,1.4922668e-05,0.0,6.742574e-05,277.005,280.9966,287.60947,283.32178,0.0026671172,0.002456306,0.00336346,0.0034148046,5.4174385,4.7381425,4.3439374,5.041361,278.9544,274.9849,3.969513,283.76385,278.10538,5.658478,290.1527,284.85065,5.302063,285.55942,281.05423,4.505188,0.0,0.0
Pécs,46.083328,18.23333,0.0006255704,9.328234e-06,0.0,0.0002690167,273.07733,284.106,294.08215,285.0398,0.0016165967,0.002137115,0.0015814091,0.0017842811,2.866483,2.966965,2.6119425,2.662794,275.94724,270.02707,5.920166,288.56128,279.57864,8.9826355,298.92712,289.02853,9.89859,289.47845,281.05826,8.420197,16.677419354838708,5.225806451612903
Ravenna,44.4175,12.20111,0.00039006773,2.2220356e-06,0.0,0.00011126457,278.2369,285.86658,296.10486,288.44693,0.0021851312,0.002090308,0.0017175897,0.0027323435,3.0782673,2.9585555,2.7164292,2.882959,280.8199,275.71686,5.1030273,289.23657,282.47586,6.7607117,299.82132,292.25626,7.5650635,291.67682,285.4525,6.224304,14.0,5.806451612903226
Reading,51.456249,-0.97113,0.00023378665,1.1304231e-05,0.0,6.372242e-05,276.682,281.5275,288.77078,283.38416,0.0015505708,0.0017372391,0.0017021844,0.0016703019,4.4811735,4.1244335,3.8141873,4.0829945,279.03485,274.16074,4.874115,285.29306,277.6558,7.637268,292.70187,284.64908,8.052795,286.5769,280.18567,6.3912354,0.3870967741935484,0.2580645161290322
Regensburg,49.014999,12.09556,0.0007139617,3.0673535e-05,0.0,0.0003749145,271.80264,281.63876,290.3648,282.09186,0.0018709706,0.0025318821,0.0022916247,0.0017339448,2.9900978,2.9133914,2.543321,2.647833,274.3699,268.94315,5.426758,285.99777,277.26556,8.732208,294.96857,285.7549,9.213654,285.88846,278.53848,7.3499756,3.3225806451612905,1.967741935483871
Reims,49.25,4.03333,0.0002770737,7.5826792e-06,0.0,0.00010107352,275.61987,282.7786,290.44034,283.84607,0.0019735566,0.0020355375,0.0019338669,0.0021258984,3.9800518,3.621144,3.1831453,3.5324388,277.97763,272.99643,4.981201,286.80472,278.5243,8.280426,294.69757,285.9358,8.76178,287.338,280.4148,6.923218,3.4838709677419355,1.7741935483870968
Rennes,48.11198,-1.67429,8.260339e-05,1.0945143e-06,0.0,2.3812856e-05,277.85455,283.29163,290.32816,285.00327,0.0019758574,0.0019395761,0.001603338,0.0021651816,3.90938,3.656717,3.2549376,3.4719198,280.50034,275.18304,5.3172913,287.24454,279.32422,7.9203186,294.60052,286.02127,8.579254,288.5031,281.68323,6.8198853,1.870967741935484,1.0
Reykjavík,64.135483,-21.895411,0.0014431203,0.000350951,1.43994885e-05,0.0009861483,271.29578,275.51547,282.83813,277.1243,0.0041281255,0.0032568132,0.0033991951,0.004720223,5.383476,4.7109294,3.9219928,4.8377542,273.66107,268.81677,4.8442993,277.82092,272.9046,4.916321,284.91202,280.62183,4.2901917,279.0049,275.08948,3.9154358,0.0,0.0
Riga,56.945999,24.10589,0.0010057284,0.00010794097,5.0631904e-08,0.00052605796,268.5331,277.2632,289.51108,280.3062,0.0013584648,0.0018814764,0.0025697588,0.0018254864,4.555355,3.9848788,3.7177508,4.454732,270.57022,266.22803,4.3421936,280.5433,273.6196,6.923706,292.73376,285.8832,6.8505554,282.60645,277.9872,4.619232,0.032258064516129,0.032258064516129
Rimini,44.063332,12.58083,0.0003937864,3.741954e-06,0.0,0.00011047705,279.26855,285.71118,295.7155,288.81143,0.002361743,0.0019714916,0.0016899712,0.0029172827,3.8225873,3.4292247,3.0781138,3.4291654,281.08374,277.39816,3.6855774,288.03522,283.272,4.763214,298.2747,292.93262,5.3420715,291.03375,286.64594,4.3878174,2.032258064516129,1.1935483870967742
Rome,41.894741,12.4839,0.00010203567,6.590692e-07,0.0,1.1290487e-05,280.7867,286.23444,295.69046,289.50177,0.0031694428,0.0017864192,0.0014448115,0.004454798,3.3211842,2.8859804,2.5909312,2.8153765,283.79535,278.0219,5.7734375,289.70004,282.74887,6.951172,299.47986,291.77927,7.700592,292.79837,286.46408,6.3342896,8.225806451612904,4.451612903225806
Roquetas de Mar,36.764191,-2.61475,5.9805676e-05,5.0253766e-06,0.0,2.7975088e-05,284.00668,287.97223,295.9556,291.00223,0.0012542492,0.0008639896,0.0002464838,0.0014268326,4.4964466,4.5553126,3.9278817,4.069392,286.09625,282.07446,4.0217896,290.06256,285.68835,4.3742065,298.17264,293.48752,4.6851196,293.0748,288.9817,4.093109,0.4516129032258064,0.3870967741935484
Rostock,54.088699,12.14049,0.0006353197,5.0286453e-05,0.0,0.0002214774,273.07916,279.6036,289.53265,282.31644,0.0015831564,0.0018473992,0.0023418756,0.0017102752,5.3406105,4.7802086,4.4529624,4.886425,274.67767,271.258,3.4196777,282.41034,276.67618,5.7341614,292.4644,286.37067,6.0937195,284.57983,280.08527,4.494568,0.0,0.0
Rotterdam,51.922501,4.47917,0.0002655761,4.3026434e-06,0.0,6.913178e-05,275.88498,281.82553,289.5148,284.05444,0.0018150371,0.0017959526,0.0023855343,0.002195355,5.0884285,4.5336604,4.212542,4.638574,277.7951,273.78183,4.013275,284.9732,278.49316,6.4800415,292.69272,286.09164,6.601074,286.6867,281.4251,5.2615967,0.6774193548387096,0.4516129032258064
Rouen,49.44313,1.09932,0.00022588174,1.0356307e-05,0.0,6.454254e-05,276.40762,282.3617,289.6324,283.9921,0.001871878,0.0019680038,0.0018197797,0.002049007,4.2572985,3.87049,3.4842565,3.80784,278.76978,273.90225,4.867523,286.21875,278.3651,7.8536377,293.7336,285.3331,8.400513,287.3318,280.76706,6.564728,1.6774193548387095,0.935483870967742
Saint Petersburg,59.89444,30.26417,0.0011703554,0.00016482266,9.588016e-07,0.00083459984,265.35522,275.39197,288.7232,277.89282,0.0012771408,0.001716836,0.002545061,0.0018088312,3.9772048,3.5754645,3.2463467,3.894569,267.59045,262.84204,4.748413,279.03412,271.15683,7.877289,292.48132,284.2253,8.256012,280.29117,275.39264,4.898529,0.0967741935483871,0.0967741935483871
Saint-Étienne,45.433331,4.4,0.0006417283,4.817738e-05,3.0122777e-08,0.00032315202,274.2433,281.8427,290.3691,283.0517,0.002260931,0.002724375,0.0025598696,0.002567873,2.9898758,3.083509,2.600652,2.7068295,277.20218,271.1984,6.003784,286.09,277.53876,8.551239,295.06924,285.56097,9.50827,286.93698,279.3856,7.5513916,2.548387096774193,1.6129032258064515
Salamanca,40.968819,-5.66388,0.00018934644,8.5206875e-06,4.2727344e-10,9.767492e-05,276.98987,283.2511,293.20444,285.37283,0.0019760458,0.0015218976,0.0006243593,0.0017847861,3.2744942,3.1259027,2.643109,2.7799213,280.69504,273.69876,6.996277,288.20792,278.2506,9.957306,299.43396,286.5367,12.897247,290.39124,280.73837,9.652863,21.870967741935484,6.806451612903226
Salerno,40.677971,14.76599,0.00013105567,2.0231398e-06,0.0,2.4253535e-05,281.82324,286.3582,295.51648,290.12415,0.0041046846,0.0017990818,0.0012874741,0.0056986134,3.9759626,3.035001,2.5227313,3.1176114,283.87903,279.82516,4.0538635,288.8228,283.79474,5.028076,298.164,292.70175,5.4622498,292.5311,287.83582,4.695282,1.6451612903225807,1.1290322580645162
Salzburg,47.799412,13.04399,0.002517374,0.0006310783,2.6396669e-05,0.0015836933,269.16632,278.2827,287.6032,279.72324,0.0034545206,0.0053686546,0.005580417,0.0031817025,1.8775814,1.8637373,1.6517644,1.7041935,272.3362,265.84457,6.491638,282.97958,273.6113,9.368286,292.36642,282.78876,9.577667,284.24643,275.56317,8.683258,0.4193548387096774,0.3548387096774194
Santander,43.464722,-3.80444,0.00021485702,1.2181993e-05,0.0,5.371254e-05,281.63458,284.85745,291.10193,287.9651,0.0034101035,0.002669073,0.0021689238,0.0041342527,4.5253954,3.8703825,3.399441,3.8645306,283.57343,279.7626,3.8108215,287.02097,282.70847,4.3125,293.18158,289.05734,4.124237,290.0555,286.03702,4.0184937,0.064516129032258,0.064516129032258
Santiago de Compostela,42.88052,-8.54569,3.0536805e-05,2.4696408e-07,0.0,2.9819412e-06,280.74286,284.412,290.56445,286.70953,0.0053367205,0.003015531,0.001592872,0.0047018565,4.0284534,3.901778,3.5064576,3.4752808,283.86234,277.85233,6.01001,288.19257,280.85855,7.334015,294.8683,286.55606,8.312225,290.45874,283.504,6.9547424,1.967741935483871,1.2258064516129032
Sarajevo,43.84864,18.35644,0.0019805888,0.00024707583,1.7184403e-06,0.00096128625,270.89545,280.2322,289.9538,282.23172,0.00308272,0.0035780182,0.0023768025,0.0033945902,1.8726968,1.9271978,1.6719086,1.7411661,274.38943,267.2955,7.093933,284.7475,275.8083,8.939209,294.77063,285.12436,9.646271,286.8076,278.221,8.586578,2.129032258064516,1.1935483870967742
Setúbal,38.524399,-8.8882,2.9926232e-06,0.0,0.0,0.0,284.6453,288.08786,293.7454,290.52386,0.0028781907,0.0011045821,0.00034377395,0.0024867007,4.6157737,4.494399,4.6516433,4.0972424,287.11288,282.28394,4.828949,291.1763,285.15854,6.017761,297.91492,289.8537,8.061218,293.72357,287.67673,6.0468445,3.645161290322581,2.0
Sevilla,37.382408,-5.97613,5.2319633e-06,2.136367e-09,0.0,1.6193664e-07,283.3392,289.3891,299.06335,291.80594,0.0024995385,0.0011291213,0.00031800082,0.0023679016,2.847417,2.8214955,2.5241706,2.4797134,287.7083,279.36993,8.338379,294.51492,284.26874,10.246185,305.43054,292.5736,12.856934,296.97552,287.06253,9.912994,89.87096774193549,36.83870967741935
Sheffield,53.382969,-1.4659,0.0005264402,2.5421914e-05,0.0,0.000112755755,275.93478,280.59952,287.69025,282.55405,0.0018777839,0.0020302206,0.0021573582,0.0019039434,4.7326894,4.338395,4.05441,4.3811803,278.24353,273.59207,4.6514587,284.23862,276.9362,7.302429,291.37244,283.87378,7.498657,285.53445,279.63657,5.897888,0.032258064516129,0.032258064516129
Siracusa,37.085152,15.273,6.186919e-07,0.0,0.0,7.0030114e-07,285.0294,288.3551,297.66232,292.965,0.0018288046,0.000568642,0.00053038134,0.0026814996,4.77798,3.7895658,3.0212178,3.6405768,286.90216,283.34833,3.553833,290.32404,286.36008,3.9639587,299.67233,295.54675,4.12558,294.7961,291.2001,3.5960083,5.741935483870968,2.967741935483871
Skopje,42.001221,21.42878,0.0011780636,6.931507e-05,2.82855e-07,0.000485583,272.5519,282.23447,292.86755,284.35657,0.002063476,0.0026814092,0.001268527,0.0022764967,1.6980307,1.7209486,1.6570456,1.5754843,276.37787,268.72473,7.653137,287.27444,277.17773,10.09671,298.54428,287.04074,11.50354,289.40195,279.81378,9.588165,13.516129032258064,5.548387096774194
Sochi,43.599171,39.725689,0.0018346151,0.00010549916,1.129711e-06,0.00062811887,277.2428,282.53226,293.2894,286.8002,0.004633878,0.003073258,0.0027326168,0.0040741926,3.3183727,2.6501691,2.2162595,2.5095928,279.33942,275.2444,4.0950317,284.92017,279.88403,5.036133,295.63864,290.62387,5.0147705,289.41,284.28287,5.127136,0.1612903225806451,0.1612903225806451
Sofia,42.69751,23.32415,0.0011145537,0.00011098497,2.021591e-06,0.0005335325,271.1322,281.20502,291.32736,282.84512,0.0017981176,0.0030095822,0.0016202157,0.0017977434,1.9570608,2.0004933,1.7920002,1.8149258,275.34888,267.18945,8.159424,286.01892,276.5074,9.511536,296.35257,286.24673,10.105835,287.98917,278.45728,9.531891,2.935483870967742,1.935483870967742
Southampton,50.90395,-1.40428,0.00016707278,6.9013204e-06,0.0,4.0897437e-05,278.15195,281.8636,288.7396,284.64883,0.0018792076,0.0016012647,0.0017107418,0.0022774353,5.7605395,4.964923,4.569081,5.2172866,279.92874,276.2253,3.7034302,284.43283,279.16245,5.2703857,291.38513,285.91983,5.4653015,286.82812,282.3939,4.4342346,0.0,0.0
Split,43.508911,16.43915,0.00033792394,1.1378078e-05,0.0,9.5646436e-05,279.2194,285.41937,294.76526,288.46643,0.00367633,0.0022077714,0.0015843607,0.005327116,4.2432675,3.6891851,3.0300677,3.6229272,281.30185,277.07855,4.223297,287.67117,282.96503,4.7061462,297.13583,292.08005,5.055786,290.75266,286.22903,4.5236206,0.0967741935483871,0.0967741935483871
Stockholm,59.332581,18.064899,0.0010372114,0.00010488639,1.2561839e-07,0.0004541547,270.21545,276.79736,288.66812,280.37396,0.0013065941,0.001393588,0.0020676556,0.0017151544,4.71169,4.1086793,3.7390528,4.5166516,272.1433,268.15182,3.9914856,279.63123,273.89053,5.740692,291.38528,285.81528,5.5700073,282.30386,278.41095,3.8929138,0.0,0.0
Strasbourg,48.58342,7.74296,0.0005616817,2.5784242e-05,0.0,0.00022342491,274.21436,282.83774,291.08868,283.3872,0.0024511002,0.002611538,0.0023910513,0.0022987225,3.0244331,2.7321792,2.407311,2.5919347,276.6563,271.5739,5.0823975,287.05872,278.49777,8.560944,295.5178,286.56042,8.957367,287.03842,279.92316,7.115265,5.612903225806452,2.548387096774193
Stuttgart,48.782318,9.17702,0.0008034497,5.7619105e-05,2.990914e-09,0.00037456007,272.9059,281.77206,290.1304,282.3653,0.0023777466,0.0028207866,0.0024982404,0.002143066,3.1267035,2.8410313,2.5036702,2.670457,275.4502,270.07175,5.3784485,285.97427,277.3848,8.589478,294.52872,285.5253,9.003418,286.10126,278.78793,7.313324,3.3870967741935485,1.903225806451613
Szczecin,53.42894,14.55302,0.0006291966,4.2170926e-05,0.0,0.00025315167,272.01508,280.24762,290.09903,282.2181,0.0014922831,0.0018913265,0.0021668763,0.0015943608,4.3511415,3.9967954,3.591782,4.0353475,274.04782,269.6926,4.3552246,283.8366,276.45126,7.3853455,293.82877,285.97232,7.8564453,285.22095,279.3152,5.9057617,0.7096774193548387,0.5806451612903226
Szeged,46.252998,20.148239,0.0005304025,4.213557e-06,0.0,0.000173927,273.25327,284.65372,295.1153,285.57373,0.0014780978,0.001982101,0.0012839173,0.0016228751,2.921078,3.0124958,2.7056184,2.8029957,276.1739,270.18167,5.992218,289.27322,279.96518,9.308044,300.2392,289.68427,10.554932,290.3187,281.28918,9.0295105,26.741935483870968,7.161290322580645
Tallinn,59.436958,24.753531,0.0011215319,0.00012766995,2.2303674e-07,0.00063716614,268.13382,275.45877,288.31793,279.51328,0.001322172,0.0015424042,0.0026876729,0.0018713585,5.0156236,4.366967,4.0769353,4.9905286,270.04776,265.9909,4.0568542,278.2062,272.2644,5.941803,291.01917,285.14926,5.8699036,281.38617,277.52402,3.862152,0.0,0.0
Tampere,61.499111,23.787121,0.0011156858,0.00021911066,1.3242628e-06,0.0008598451,265.69745,274.84714,288.34686,277.9521,0.0012088409,0.0016241542,0.002480843,0.0017487823,3.4572537,3.2328637,2.9942336,3.5479603,268.01523,263.1805,4.834717,278.5239,270.83908,7.6848145,291.7103,284.536,7.174286,280.0282,275.7993,4.2289124,0.0,0.0
Taranto,40.476109,17.229719,4.630049e-05,8.545468e-09,0.0,7.1457207e-06,282.8352,287.4158,297.44473,291.3278,0.0021366747,0.0009893841,0.00077194296,0.0027246873,4.6655416,3.8600707,3.429863,3.8445365,284.93222,280.79977,4.1324463,290.0974,284.8359,5.261505,300.46454,294.45868,6.0058594,293.83185,289.04544,4.7864075,14.741935483870968,6.548387096774194
The Hague,52.076672,4.29861,0.00026334636,3.4316465e-06,0.0,5.6034136e-05,276.63312,281.31732,289.07593,284.70218,0.0018935519,0.0015986332,0.002555996,0.0026468274,6.5535684,5.580235,5.2197523,6.021343,278.0926,275.0524,3.0401917,283.35056,279.14474,4.2058105,291.06256,286.92844,4.1341248,286.4696,282.90738,3.5622253,0.0,0.0
Thessaloníki,40.640282,22.94389,0.00046230195,2.4485973e-06,0.0,0.00012903156,278.61102,286.62106,297.59805,289.34213,0.0023578727,0.001675161,0.0008676244,0.0028525277,2.5045228,2.283968,2.2341275,2.1701217,281.56036,275.77036,5.7900085,290.13608,283.2407,6.8953857,301.47534,293.73148,7.743866,292.79782,286.2751,6.5227356,29.12903225806452,9.225806451612904
Tilburg,51.555511,5.0913,0.0002899625,5.122314e-06,0.0,8.536346e-05,275.38647,282.15765,289.8357,283.68454,0.0018439331,0.0019566636,0.0022446546,0.001975773,4.2467246,3.8478298,3.5323129,3.8479874,277.49643,273.02188,4.4745483,285.922,278.1651,7.756897,293.68973,285.69305,7.9966736,286.77502,280.58862,6.1864014,2.032258064516129,1.1935483870967742
Timişoara,45.753719,21.22571,0.0006031924,4.46985e-06,0.0,0.00021547088,273.32928,284.63913,294.7899,285.59183,0.0016924061,0.0023521448,0.0015375669,0.0018094927,2.5427587,2.6565769,2.3617084,2.4489782,276.3807,270.15872,6.221985,289.27832,279.9638,9.314514,299.85706,289.50098,10.356079,290.3514,281.3277,9.023712,22.774193548387096,6.709677419354839
Tirana,41.327499,19.81889,0.000806871,2.7079255e-05,5.607964e-08,0.00020210157,277.69003,284.82355,294.63574,287.7138,0.0045035873,0.0028819742,0.0015558196,0.0050726943,2.5752614,2.0725002,1.9087275,2.0970545,281.1418,274.54712,6.594696,288.86444,280.7465,8.11795,298.98492,290.0325,8.952423,291.91074,284.0737,7.837036,9.0,4.32258064516129
Toledo,39.858101,-4.02263,0.00010979517,2.2079353e-06,0.0,3.5956127e-05,278.34323,285.48456,296.76953,287.5806,0.0017688959,0.0013135736,0.00049236085,0.0016965277,2.7903361,2.8224828,2.5014665,2.4492316,282.38943,274.63226,7.7571716,290.65573,280.14285,10.512878,302.96237,290.02057,12.941803,292.60492,282.75412,9.8508,58.54838709677419,21.483870967741936
Toruń,53.013748,18.598141,0.00068837276,4.587485e-05,0.0,0.0003133523,270.67264,280.05502,290.50656,281.69113,0.0013201518,0.00182304,0.0021243026,0.001457956,4.0612564,3.7950442,3.3614662,3.7862923,272.8886,268.10147,4.78714,283.9085,275.8578,8.05072,294.6824,285.78137,8.9010315,284.9804,278.46063,6.5197754,1.5161290322580645,1.064516129032258
Toulon,43.116669,5.93333,9.452175e-05,4.526428e-07,0.0,2.9211084e-05,280.8128,286.06433,294.6804,288.89484,0.0020879097,0.0013546521,0.0009905767,0.0030039882,5.656534,5.0531664,4.5728064,4.8936324,283.05457,278.64017,4.414398,288.63953,283.35452,5.2850037,297.46637,291.65823,5.808136,291.31677,286.56418,4.752594,0.1935483870967742,0.1612903225806451
Toulouse,43.604259,1.44367,0.00016047669,8.7708554e-07,0.0,6.6415116e-05,278.41183,284.97522,293.1321,286.76572,0.0021776403,0.0025022812,0.0017914554,0.0022759258,3.2363899,3.2711706,2.7601395,2.9193506,281.7936,275.24377,6.549835,289.45865,280.61368,8.844971,297.99222,288.3007,9.691528,291.1075,282.8997,8.207825,12.258064516129032,3.741935483870968
Tours,47.383331,0.68333,0.00014321058,5.3174713e-06,0.0,5.361582e-05,277.21353,283.73764,291.52774,285.14847,0.0019880405,0.0018799208,0.0015843607,0.0020300522,3.9478793,3.6117024,3.1993332,3.4410777,279.8878,274.4313,5.456482,287.873,279.50394,8.369049,295.98737,286.8687,9.118652,288.85416,281.61707,7.237091,4.870967741935484,2.419354838709677
Trier,49.75565,6.63935,0.00056062505,2.1892638e-05,0.0,0.0002659542,273.4773,281.3272,289.23676,282.1301,0.0022076091,0.002283058,0.0022114408,0.0022719735,3.7891238,3.4599066,3.0850244,3.359682,275.5992,271.07718,4.5220337,285.2305,277.1808,8.049713,293.38733,284.80966,8.577667,285.43015,278.86542,6.564728,1.6774193548387095,0.935483870967742
Trieste,45.648609,13.78,0.00050170725,2.959424e-05,7.007284e-08,0.00020779845,276.08136,284.03952,293.48596,286.13596,0.0032151325,0.003701869,0.003630616,0.0048208353,3.1007524,2.7023215,2.30526,2.8456438,278.47568,273.78604,4.689636,287.05222,280.9862,6.0660095,296.73203,290.15448,6.577545,289.0192,283.52884,5.4903564,0.6774193548387096,0.5483870967741935
Turin,45.070492,7.68682,0.0012287473,0.0004013152,2.406874e-05,0.00083105505,271.7525,281.2511,290.85284,282.56845,0.0023869341,0.0042448584,0.0032493183,0.0034255174,1.4045911,1.4147667,1.3337762,1.301107,275.463,268.53323,6.929779,285.4368,276.92355,8.513245,295.1195,286.19116,8.928345,286.37463,278.97,7.4046326,0.2903225806451613,0.1612903225806451
Turku,60.451481,22.26869,0.0011567759,0.00014562419,5.2497666e-07,0.0006401451,268.0791,275.55795,288.48215,279.09583,0.001384865,0.001460832,0.0025244204,0.0018835728,4.167922,3.6984158,3.5009155,4.127132,270.334,265.63464,4.6993713,278.9856,271.7385,7.247101,291.84695,284.58487,7.262085,281.2776,276.77805,4.499542,0.0,0.0
Utrecht,52.090832,5.12222,0.000291128,5.253861e-06,0.0,8.14842e-05,275.45987,281.7605,289.50266,283.7551,0.0017960309,0.0018810271,0.0023924753,0.0020762305,4.7530174,4.29445,3.9506645,4.3137455,277.43057,273.27213,4.1584473,285.1527,278.1979,6.9548035,292.93918,285.80246,7.1367188,286.54208,280.9766,5.5654907,0.967741935483871,0.6451612903225806
Valencia,39.469749,-0.37739,5.6357367e-05,3.6269105e-06,0.0,7.679812e-06,282.62085,287.69556,296.44562,290.62357,0.0012841669,0.0010306101,0.00082839944,0.0020328464,3.8072858,3.284615,2.8494875,3.0529714,286.03992,279.6897,6.3502197,291.3642,284.17245,7.191742,300.16492,292.8092,7.355713,294.08994,287.59564,6.494293,10.580645161290322,3.5161290322580645
Valladolid,41.655182,-4.72372,0.00015932044,4.6502305e-06,0.0,8.277675e-05,277.03555,283.46494,293.32257,285.4797,0.0017608374,0.0014970833,0.0006675361,0.0016384543,3.3146055,3.281194,2.9531844,2.9055116,280.72562,273.67935,7.0462646,288.65366,278.33914,10.314514,299.84525,286.51352,13.331726,290.60104,280.70013,9.900909,25.741935483870968,7.741935483870968
Vantaa,60.29414,25.040991,0.0013704343,0.00016488139,5.2640087e-07,0.0008312385,267.85052,275.12946,288.23715,279.1133,0.0015356218,0.0014931794,0.0024624418,0.0020915924,5.107796,4.3552113,4.0925474,5.0050764,269.80252,265.71332,4.089203,277.76056,272.1274,5.633148,290.80508,285.26538,5.5397034,280.89456,277.18756,3.7070007,0.0,0.0
Varna,43.216671,27.91667,0.00052958063,6.3012153e-06,0.0,0.0002161681,275.3229,283.18765,294.60782,286.66736,0.0015830704,0.0018238311,0.0009473251,0.001730813,4.398471,3.6429067,3.267544,3.8308644,277.9277,272.72064,5.207062,286.35324,280.1201,6.2331543,298.1355,291.12515,7.0103455,289.8747,283.74213,6.1325684,2.677419354838709,1.6774193548387095
Venezia,45.43861,12.32667,0.00019767816,6.361033e-07,0.0,3.3921453e-05,277.82324,285.71347,295.46426,288.1443,0.0022101146,0.002822894,0.0024845176,0.003322395,3.1944556,2.957616,2.6284466,3.033656,279.9605,275.79654,4.163971,288.38025,282.9935,5.3867493,298.30515,292.48734,5.81781,290.61743,285.77847,4.8389587,2.7419354838709675,1.6774193548387095
Verona,45.434189,10.99779,0.0005067553,3.628406e-05,1.0681836e-08,0.00018790909,274.86008,284.59702,294.20505,285.96637,0.0020763353,0.0035266953,0.002706437,0.0030519732,1.7259638,1.8611903,1.6339996,1.6996158,278.34088,271.68948,6.6513977,288.9375,280.12192,8.815582,298.59924,289.5787,9.020538,289.78546,282.46982,7.3156433,8.612903225806452,3.935483870967742
Vienna,48.208488,16.37208,0.00068292057,2.577292e-05,0.0,0.00033900494,271.98,282.45422,291.9677,283.24747,0.0013766348,0.0022988012,0.0019792775,0.0014965065,3.581857,3.5298722,3.1972246,3.2723632,274.5129,269.09555,5.4173584,286.72772,278.03412,8.6936035,296.5626,287.1953,9.367279,287.22144,279.5118,7.7096252,6.161290322580645,2.677419354838709
Vigo,42.232819,-8.72264,1.5500911e-05,2.8171561e-07,0.0,1.5190994e-06,282.14545,285.48117,291.2774,287.74493,0.007073408,0.0034389838,0.0016334947,0.006207996,4.3774576,4.2285995,3.8577285,3.7637181,284.71136,279.67932,5.0320435,288.3847,282.544,5.8406982,294.47403,288.01508,6.458954,290.64438,285.1033,5.5410767,0.0967741935483871,0.0967741935483871
Vilnius,54.689159,25.2798,0.0011557308,0.00010331451,0.0,0.0006032885,267.48294,278.12625,289.7874,279.60562,0.0015200279,0.0021915077,0.0024733783,0.0017245645,4.135599,3.7516103,3.3132453,3.9041522,269.72913,264.75076,4.978363,281.81866,273.98,7.8386536,293.78604,285.1568,8.629242,282.53354,276.68066,5.8528748,0.4838709677419355,0.2903225806451613
Warsaw,52.229771,21.01178,0.0008172066,4.398324e-05,0.0,0.00034499425,270.2803,280.40887,291.03668,281.65823,0.0014383482,0.0019831425,0.002148864,0.0015260943,3.8139482,3.5553439,3.1416662,3.5453057,272.6049,267.55585,5.0490417,284.3565,276.13702,8.219482,295.34738,286.20505,9.142334,285.0696,278.30853,6.761078,2.774193548387097,1.4516129032258065
Wiesbaden,50.082581,8.24932,0.00046967325,1.203266e-05,0.0,0.00021717539,273.47986,281.85068,290.1908,282.5589,0.0017547702,0.0020408675,0.0020158642,0.0018299223,3.2746863,3.0740905,2.7700686,2.9231968,275.6439,270.99048,4.653412,285.875,277.5521,8.3229065,294.52216,285.5986,8.923553,285.9555,279.1607,6.7948,3.4516129032258065,1.967741935483871
Wolverhampton,52.585468,-2.12296,0.00033452146,9.589297e-06,0.0,7.695969e-05,276.34305,281.12045,288.16315,282.8929,0.0016804158,0.0019308002,0.0019586766,0.0017729473,4.412252,4.09263,3.7697403,4.071839,278.75665,273.83978,4.91687,284.86853,277.2864,7.582123,291.989,284.1324,7.8566284,286.01083,279.79684,6.2139893,0.064516129032258,0.064516129032258
Wrocław,51.099998,17.033331,0.0006906183,2.65982e-05,0.0,0.00028316843,271.4218,280.96313,290.82465,282.28503,0.0014512308,0.0021096326,0.0021097,0.0014631269,3.7958102,3.5521326,3.1274207,3.434102,273.80215,268.6553,5.1468506,284.9954,276.68073,8.314667,295.23026,286.0103,9.21994,286.03867,278.69135,7.3473206,3.193548387096774,1.7419354838709675
Wuppertal,51.270271,7.16755,0.00057186617,2.1668744e-05,0.0,0.00022682174,274.26233,281.81677,289.7281,283.03455,0.0024981096,0.0024271978,0.0026861655,0.0026033565,4.111905,3.614705,3.272311,3.7096756,276.33844,271.9087,4.4297485,285.60446,277.80255,7.8019104,293.67258,285.55347,8.11911,286.154,279.96265,6.191345,2.064516129032258,1.1290322580645162
Yaroslavl',57.629871,39.87368,0.0012676689,0.00016720033,1.1332894e-06,0.0009490224,262.50748,276.02832,289.73993,276.72748,0.0013457434,0.0019604007,0.0023739492,0.0017019645,3.8381546,3.6222456,3.1653528,3.7697415,265.0765,259.46368,5.6128235,279.78195,271.58698,8.194977,293.7643,284.98175,8.782562,279.4434,273.8483,5.595093,1.0,0.7741935483870968
