city,latitude,longitude,hot_days,hot_days_consec,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn,temp_range_winter,temp_range_spring,temp_range_summer,temp_range_autumn
Plovdiv,42.150002,24.75,45.3,16.166666666666668,0.0021398745,0.0022582114,0.00203413,0.0016064023,0.0010334963,0.00029297156,8.633153e-09,0.00013082403,1.704151,1.7397537,1.6497328,1.6124765,274.08017,283.64487,295.5806,285.5301,277.90762,289.1084,302.20206,291.34152,270.4051,277.9735,288.52936,280.10532,7.502533,11.134888,13.672699,11.236206
Plymouth,50.371529,-4.14305,0.36666666666666664,0.3,0.0042105513,0.0031480736,0.0023538324,0.0038990676,7.142018e-05,2.09222e-05,5.3265077e-09,1.1981159e-05,5.2683086,4.7894106,3.9764912,4.626698,279.61203,282.60355,290.00906,285.59802,282.09647,285.97037,293.8291,288.55966,276.96292,279.14874,286.09387,282.61404,5.133545,6.8216248,7.7352295,5.9456177
Plzeň,49.747471,13.37759,16.4,4.866666666666666,0.0014234184,0.0018002207,0.0026536596,0.0015219613,0.00062776206,0.00021303001,1.0649928e-08,9.347222e-05,3.5328727,3.0271509,2.6253242,2.9527247,273.6999,282.2961,292.5217,283.4046,276.19394,287.17038,298.11908,287.54297,271.12915,277.27325,286.7161,279.55695,5.064789,9.897125,11.402985,7.986023
Porto,41.149609,-8.61099,33.06666666666667,11.366666666666667,0.0046159304,0.0028257123,0.0009319088,0.0035514354,1.6369905e-06,1.1629241e-06,3.2167782e-09,5.7964158e-08,3.0756404,3.2115073,2.9706526,2.7013566,283.4125,287.46103,294.36703,290.2417,288.0441,292.85812,300.5742,295.84113,279.46674,282.39847,288.62726,285.69647,8.577362,10.459656,11.94693,10.144653
Potsdam,52.398861,13.06566,18.0,5.933333333333334,0.0017638007,0.0016872243,0.002051522,0.0015808201,0.00025504184,4.3707183e-05,9.810576e-09,3.918122e-05,3.89561,3.3396163,3.108326,3.4857104,276.35687,283.83426,293.38358,284.8563,278.74802,288.41205,298.69836,288.7014,273.8837,279.1163,287.86578,281.206,4.864319,9.295746,10.832581,7.495392
Poznań,52.406921,16.92993,17.033333333333335,5.3,0.0017484555,0.00151262,0.0022382773,0.0014240864,0.00050170434,8.480758e-05,1.5834209e-08,6.732908e-05,3.7451997,3.2032385,3.0207117,3.4013703,275.4613,283.33987,293.17538,284.17816,277.7154,287.96857,298.55673,288.02103,273.04413,278.34882,287.43045,280.37482,4.6712646,9.619751,11.126282,7.6462097
Prague,50.088039,14.42076,20.966666666666665,6.233333333333333,0.001446569,0.0018080676,0.0028177153,0.0014145657,0.0005246051,0.00016553407,1.9676708e-08,6.170944e-05,3.484192,3.0256004,2.6695158,2.9955485,274.27347,282.982,293.1339,283.93445,276.835,288.0121,298.9027,288.277,271.664,277.7687,287.2174,279.81897,5.17099,10.243378,11.685303,8.458038
Prato,43.884251,11.09092,27.033333333333335,12.033333333333333,0.002784541,0.0021537072,0.0017211192,0.0034095938,0.00041664936,7.401862e-05,4.516647e-08,0.00010454141,1.9559424,2.030023,1.6711305,1.8071033,277.65823,284.58182,295.6981,287.28925,280.7997,288.92294,300.7719,291.16925,274.82556,280.3238,290.6337,283.78333,5.9741516,8.599152,10.138214,7.3859253
Preston,53.76667,-2.71667,0.4666666666666667,0.4,0.0034338147,0.0026677393,0.0027886743,0.0036074638,0.0002032687,8.139373e-05,8.56858e-09,1.0661065e-05,5.289108,4.675901,3.9449165,4.7166705,278.0301,281.75385,289.42435,284.29312,280.48032,285.223,293.23682,287.2267,275.48273,278.147,285.39743,281.27136,4.997589,7.075989,7.839386,5.955353
Pécs,46.083328,18.23333,55.733333333333334,16.633333333333333,0.0014550717,0.0020962374,0.0021446138,0.002118389,0.0003237782,5.204844e-05,1.2406265e-08,5.4580338e-05,2.6800761,2.6899223,2.3446517,2.4482882,275.53888,285.69934,296.55118,286.53406,278.99127,291.38705,303.07306,292.1251,272.10825,279.89178,289.7601,281.4141,6.883026,11.49527,13.312958,10.710999
Ravenna,44.4175,12.20111,54.63333333333333,19.8,0.0016414007,0.0015550276,0.0013606205,0.00228099,0.0001528361,2.682992e-05,1.5963995e-10,5.561194e-05,2.6987133,2.7836816,2.4898686,2.6292436,278.90408,287.52246,298.54312,289.6103,281.99426,291.7433,303.21896,293.52454,276.0782,283.25705,293.7391,286.04456,5.9160767,8.486237,9.479858,7.4799805
Reading,51.456249,-0.97113,4.333333333333333,2.6666666666666665,0.0021344363,0.002088544,0.0016867107,0.0022723812,0.0001295892,4.4241333e-05,3.3040604e-09,8.253699e-06,4.818978,4.393816,3.6585677,4.1887636,278.22714,282.65488,290.84225,285.04343,281.0943,287.05658,296.01468,288.866,275.2376,278.22308,285.57718,281.22107,5.8566895,8.833496,10.4375,7.644928
Regensburg,49.014999,12.09556,22.0,6.466666666666667,0.0020121264,0.0020318055,0.0028612004,0.0020365291,0.000645039,0.00015375056,2.4490465e-08,7.578463e-05,3.180086,2.9203649,2.4813352,2.694764,274.098,282.81485,292.98926,283.7794,276.6817,287.9332,298.8988,288.0211,271.58517,277.827,287.20178,280.0075,5.096527,10.106201,11.6970215,8.01358
Reims,49.25,4.03333,22.766666666666666,7.566666666666666,0.0023704497,0.002204136,0.00208596,0.0020075233,0.00010430789,2.6688349e-05,1.3297734e-08,1.1147625e-05,4.0677457,3.6655173,3.0495675,3.5158887,277.6859,284.07553,293.26678,285.8529,280.63425,288.86322,299.2547,290.3656,274.7151,279.14337,287.11017,281.55457,5.919159,9.719849,12.144531,8.811035
Rennes,48.11198,-1.67429,15.766666666666667,5.966666666666667,0.0029745172,0.0024670803,0.0017326197,0.0026325814,4.8623715e-05,1.1020614e-05,7.454701e-09,2.8560348e-06,4.0419173,3.891233,3.2297251,3.5254264,279.58896,284.50052,292.90524,287.0108,282.62244,288.95227,298.309,291.29742,276.5526,280.05643,287.4116,282.97946,6.069824,8.8958435,10.8974,8.317963
Reykjavík,64.135483,-21.895411,0.0,0.0,0.0063350364,0.0038158458,0.0028779358,0.005209179,0.0027238398,0.001050803,9.0849176e-07,0.00050151884,4.783736,4.294802,3.465193,4.352008,273.35175,276.28082,284.0009,278.2465,275.34622,278.56046,286.25055,280.12943,271.125,273.69278,281.60306,276.26944,4.221222,4.867676,4.6474915,3.8599854
Riga,56.945999,24.10589,3.433333333333333,2.0,0.0021999483,0.0015848692,0.0025837729,0.002563188,0.0009858346,0.00019119751,1.6511326e-08,0.00010961625,5.0502305,4.0940504,3.8307283,4.7538443,273.41876,280.08585,291.7985,282.4835,275.07812,283.72723,295.7702,285.26855,271.46432,275.99963,287.2865,279.563,3.6138,7.7276,8.483704,5.7055664
Rimini,44.063332,12.58083,39.766666666666666,15.466666666666667,0.0020008988,0.0018251619,0.0014748253,0.0027457078,0.00028720184,5.020219e-05,3.11597e-09,5.850791e-05,2.5717697,2.6122901,2.1922467,2.3784006,278.41882,285.88358,297.1207,288.41583,281.53442,290.1234,301.97025,292.33798,275.51355,281.57812,292.03967,284.85748,6.020874,8.545288,9.9305725,7.4804993
Rome,41.894741,12.4839,74.86666666666666,37.833333333333336,0.0029400445,0.002136442,0.0010098941,0.0053588166,8.412552e-05,1.12982425e-05,4.102865e-09,2.616319e-05,2.5459316,2.386868,1.9687526,2.2198431,281.96185,287.57742,298.65457,291.11264,286.2738,292.79428,304.665,296.20438,278.12326,282.44797,292.4959,286.60678,8.150543,10.346313,12.169098,9.597595
Roquetas de Mar,36.764191,-2.61475,80.26666666666667,45.266666666666666,0.0010925083,0.00062096753,0.00023070343,0.0010670673,7.946696e-05,2.5927147e-05,1.6342314e-10,1.1604337e-05,1.8912218,2.1015127,2.0021393,1.9136081,284.92752,289.95575,299.45236,293.22858,290.432,295.26974,304.5771,298.52304,280.47534,284.30847,293.7514,288.55612,9.956665,10.961273,10.825684,9.966919
Rostock,54.088699,12.14049,5.0,2.533333333333333,0.0019605714,0.0018212288,0.0024767332,0.0019026529,0.00025588367,7.139178e-05,5.72099e-09,4.3124128e-05,4.7424164,4.060664,3.827029,4.2999177,276.3484,282.40994,291.98938,284.536,278.362,285.96637,296.03708,287.6378,274.2243,278.7152,287.68127,281.58142,4.1376953,7.2511597,8.355804,6.056366
Rotterdam,51.922501,4.47917,4.8,2.433333333333333,0.0027605223,0.0021258695,0.0025724985,0.0029277226,0.00011264907,3.0070974e-05,5.0085935e-09,7.617782e-06,5.460527,4.618003,3.9116428,4.6419654,278.14526,283.26773,291.5934,285.5121,280.5859,287.26715,296.0738,288.97308,275.6173,279.04318,286.6913,282.1218,4.9685974,8.2239685,9.382477,6.851288
Rouen,49.44313,1.09932,8.2,3.9,0.0031981566,0.0026446183,0.0024515688,0.003016816,0.00010272367,2.3754974e-05,1.3090353e-08,5.2462437e-06,4.593574,4.1321607,3.4406345,3.9949,278.9867,283.81888,292.28885,286.56064,281.3792,287.47937,296.6172,290.01556,276.5703,280.13788,287.83118,283.2779,4.808899,7.3414917,8.786011,6.737671
Saint Petersburg,59.89444,30.26417,4.366666666666666,2.2666666666666666,0.0015708558,0.0013882478,0.0023757832,0.0021136038,0.0011148825,0.00026941212,4.4447614e-08,0.0003120208,3.9623485,3.305558,3.09113,3.6516573,270.05457,278.94055,291.78232,280.58163,271.91318,282.69968,295.6271,283.09122,267.91476,274.5191,287.19055,277.87552,3.998413,8.1805725,8.436554,5.2156982
Saint-Étienne,45.433331,4.4,30.833333333333332,9.733333333333333,0.0016949029,0.0022970303,0.002016558,0.0028547859,0.00021978907,6.566578e-05,1.7652438e-07,6.35859e-05,2.7695904,2.9753416,2.49457,2.6567702,276.84296,283.96643,294.3407,286.07507,280.3101,289.20425,300.5519,290.71976,273.63568,278.78043,288.1196,281.83612,6.674408,10.423828,12.432312,8.883636
Salamanca,40.968819,-5.66388,70.73333333333333,28.6,0.0011967677,0.0011876844,0.0006116562,0.0014350818,0.00011342309,2.8375835e-05,3.1411207e-07,1.3489197e-05,2.785109,2.951561,2.5157628,2.5383039,278.6131,285.23883,296.11496,287.92346,283.52963,291.79373,304.1676,294.4154,274.20364,278.59314,287.71512,281.96277,9.325989,13.200592,16.452484,12.452637
Salerno,40.677971,14.76599,65.0,30.066666666666666,0.0035763036,0.002303843,0.00084502966,0.003370905,0.00011335311,1.5888121e-05,6.837084e-09,2.3457837e-05,2.9081588,2.4140348,1.8063756,2.3844483,282.8355,287.87347,298.9916,292.00687,286.13574,292.0243,303.73242,296.14688,279.7009,283.53268,293.77686,288.17117,6.434845,8.491608,9.955566,7.975708
Salzburg,47.799412,13.04399,4.066666666666666,2.1666666666666665,0.0038438048,0.0041723866,0.0061927787,0.0037576964,0.0025011182,0.0011757312,5.9870204e-06,0.00048709585,1.7765914,1.7195604,1.4749619,1.5599369,272.3954,279.79004,290.1014,282.12967,275.4795,284.14423,294.94098,286.20224,269.38138,275.53992,285.49594,278.61856,6.098114,8.604309,9.445038,7.583679
Santander,43.464722,-3.80444,6.5,3.466666666666667,0.0038052755,0.0032614165,0.001706537,0.0034139284,0.00017345893,4.1640473e-05,3.4156614e-07,1.8893672e-05,3.6325717,3.4776692,2.8545156,3.1851857,282.23782,285.6745,293.45715,289.12213,285.4505,289.65097,297.92816,293.26373,279.12595,281.68225,289.08774,285.2956,6.3245544,7.9687195,8.840424,7.9681396
Santiago de Compostela,42.88052,-8.54569,5.766666666666667,3.033333333333333,0.005312656,0.003653087,0.0012805909,0.0043798806,7.1819736e-06,2.0517068e-06,3.6748642e-09,6.4878225e-07,4.0057483,4.1915913,3.8584871,3.5989988,282.56915,285.60648,292.41132,288.69415,286.2416,290.06042,297.73636,293.25455,279.07144,281.3368,287.52527,284.76544,7.170166,8.723633,10.21109,8.489105
Sarajevo,43.84864,18.35644,26.0,10.266666666666667,0.0023050536,0.0028588288,0.0025937383,0.0030724318,0.0011219754,0.00039028184,3.2943706e-07,0.00026289295,1.8121549,1.8798543,1.5582455,1.6533121,273.87347,282.31165,293.6716,284.5122,277.21277,287.1409,299.81424,289.44052,270.47406,277.46628,287.50107,280.10223,6.7387085,9.674622,12.313171,9.338287
Setúbal,38.524399,-8.8882,20.466666666666665,8.266666666666667,0.002319359,0.0012300332,0.00026306353,0.0018786237,2.4176308e-07,3.9867974e-08,1.0851867e-09,5.697881e-09,4.3807487,4.539871,4.704902,3.90175,286.02576,289.4385,295.76962,292.419,289.39435,293.5454,300.52728,296.35336,283.1251,285.6846,291.6501,289.18988,6.2692566,7.8608093,8.877197,7.1634827
Sevilla,37.382408,-5.97613,123.16666666666667,70.16666666666667,0.0021282374,0.0011170827,0.00023414611,0.001990387,1.5107787e-06,6.344081e-08,4.3052256e-10,8.869346e-09,2.6727145,2.6792636,2.4427745,2.3593857,284.3323,290.4171,300.1616,293.3259,290.12866,297.5548,308.26678,299.9612,279.52078,283.45456,291.9585,287.48782,10.60788,14.10025,16.308289,12.473389
Sheffield,53.382969,-1.4659,1.3333333333333333,0.9666666666666667,0.0026407004,0.0022942042,0.002327291,0.002499228,0.00043434007,0.00017092009,1.06561595e-08,3.5909954e-05,5.018659,4.5255003,3.8314517,4.459688,277.67197,281.64014,289.5456,284.10544,280.22513,285.4029,294.07697,287.29526,275.1077,277.891,284.951,280.966,5.1174316,7.511902,9.125977,6.329254
Siracusa,37.085152,15.273,75.53333333333333,35.06666666666667,0.002366296,0.000788337,0.00015185522,0.0020628152,1.2032813e-05,1.1590236e-06,0.0,2.1678803e-08,2.9227412,2.7099533,1.8672179,2.1842766,286.15555,289.90277,300.48245,294.96964,288.97,293.38525,304.39355,298.23624,283.61673,286.58942,296.4369,292.18646,5.3532715,6.7958374,7.956665,6.049774
Skopje,42.001221,21.42878,47.833333333333336,19.2,0.0015005675,0.0017848812,0.0013854947,0.001932087,0.0006336589,0.00014756099,4.336956e-08,0.0001116306,1.6158724,1.7407069,1.6280378,1.5117056,274.3424,284.01547,295.5306,285.8805,278.0042,289.34152,302.29993,291.38086,270.73972,278.65582,288.68738,280.7861,7.264496,10.685699,13.612549,10.594757
Sochi,43.599171,39.725689,29.333333333333332,10.733333333333333,0.005999714,0.0041275616,0.0033628226,0.0055879354,0.0025266777,0.00059363747,1.1706373e-09,0.00028235483,2.0784528,1.7273496,1.3205763,1.5599272,276.65094,285.322,296.6143,287.78708,280.19818,289.38474,301.00668,292.32797,273.2331,280.59967,291.57205,283.6404,6.965088,8.785065,9.434631,8.687561
Sofia,42.69751,23.32415,22.666666666666668,8.4,0.0019817397,0.0030486772,0.0024556213,0.0022057847,0.0012009791,0.0004529092,6.3140426e-08,0.00018180629,1.6365967,1.7102798,1.530924,1.5238922,272.7225,282.36554,293.80438,284.36682,276.24997,287.4217,299.87445,289.62402,269.35037,277.24283,287.58566,279.65808,6.899597,10.178864,12.288788,9.965942
Southampton,50.90395,-1.40428,2.033333333333333,1.5,0.0025583373,0.0021864127,0.0016660877,0.0026246975,0.00010110377,2.8965394e-05,2.0346422e-09,6.2306967e-06,5.2443056,4.6897964,3.9254677,4.58451,278.7879,282.7955,290.85403,285.5092,281.48138,286.77527,295.4994,288.96707,275.91367,278.72287,286.0511,281.99274,5.5677185,8.052399,9.448303,6.9743347
Split,43.508911,16.43915,51.13333333333333,22.833333333333332,0.0030604224,0.002567154,0.0014243507,0.0033540796,0.00026926037,9.089934e-05,2.0173448e-07,4.1195664e-05,3.1978204,2.8863957,2.263724,2.7876742,279.34726,286.19025,297.35568,289.07138,282.9952,290.6076,302.70038,293.90286,275.71268,281.35025,291.26385,284.43225,7.2825317,9.257355,11.436523,9.470612
Stockholm,59.332581,18.064899,0.8666666666666667,0.6,0.0019664979,0.001389643,0.0021262171,0.0021022386,0.00096283195,0.00026029637,6.497656e-09,9.9573095e-05,4.279069,3.6808424,3.2372425,3.8638613,273.18668,279.70798,290.8996,281.72684,275.3072,283.53107,295.09967,284.51434,270.7225,275.49637,285.9049,278.77774,4.5846863,8.0346985,9.194763,5.736603
Strasbourg,48.58342,7.74296,32.93333333333333,9.466666666666667,0.0022407467,0.0024880853,0.002552323,0.0025196108,0.00024993424,4.395317e-05,1.2161933e-08,2.1812852e-05,2.8660204,2.613751,2.1935682,2.4170058,276.68027,284.6333,294.56174,285.82162,279.55286,289.59125,300.56836,290.22614,273.8867,279.73013,288.63852,281.92526,5.666168,9.8611145,11.92984,8.300873
Stuttgart,48.782318,9.17702,23.633333333333333,7.233333333333333,0.0023286813,0.0024413848,0.00266304,0.0022900202,0.00054370984,0.00011039434,1.4367901e-08,5.081287e-05,3.1925967,2.8270776,2.372146,2.675067,275.48798,283.3517,293.44974,284.8449,278.4076,288.18607,299.13443,289.34894,272.59488,278.5063,287.76324,280.8441,5.8127136,9.679779,11.371185,8.504852
Szczecin,53.42894,14.55302,11.133333333333333,4.1,0.0019114565,0.0016247502,0.0020967454,0.0016138351,0.00044821337,0.00010117402,9.189053e-09,4.6368317e-05,4.5219755,3.7576692,3.5685472,4.094689,275.96408,282.9953,292.7885,284.42822,278.16925,287.41104,297.78693,287.97162,273.6496,278.32812,287.45718,280.96692,4.5196533,9.082916,10.329742,7.0046997
Szeged,46.252998,20.148239,58.56666666666667,18.9,0.0011633497,0.0016658824,0.001856256,0.0016077991,0.00018374297,3.5514797e-05,1.1295927e-08,2.8990506e-05,2.8074,2.8198602,2.5262084,2.6487334,275.69553,285.9928,297.1048,287.0202,278.941,291.38718,303.32364,292.29486,272.37915,280.4497,290.5704,282.1741,6.561859,10.9374695,12.753235,10.120758
Tallinn,59.436958,24.753531,0.6,0.43333333333333335,0.0026736874,0.0015030974,0.0023019358,0.00299033,0.001519129,0.00028059588,1.9731612e-08,0.00022972259,5.687753,4.482813,4.26476,5.4171968,272.59665,277.9914,290.59296,281.94852,274.19397,280.70062,293.46643,283.9862,270.74475,274.82693,287.12756,279.72195,3.4492188,5.8736877,6.338867,4.2642517
Tampere,61.499111,23.787121,2.433333333333333,1.5333333333333334,0.0020518801,0.0013541791,0.0024307503,0.002100458,0.0013873592,0.00038925916,2.3242054e-08,0.00019247009,3.703126,3.2753382,3.0142305,3.5069783,269.49878,277.90598,290.2172,279.40305,271.92233,282.4227,295.13086,282.30344,266.67642,272.7255,284.4592,276.28485,5.2459106,9.697205,10.671661,6.018585
Taranto,40.476109,17.229719,79.76666666666667,41.13333333333333,0.0021151379,0.0013424665,0.0005858381,0.0022221657,1.6625814e-05,4.971946e-06,2.6022433e-09,1.9948568e-06,3.9659998,3.4203978,2.7483275,3.207181,283.03647,288.25647,299.58804,292.18372,286.53265,292.7946,304.97256,296.61993,279.63705,283.71204,294.01184,288.13162,6.8955994,9.08255,10.960724,8.488312
The Hague,52.076672,4.29861,4.266666666666667,2.2666666666666666,0.0026472153,0.0020221462,0.0025648044,0.0029078813,0.00011506301,3.0057174e-05,4.3994954e-09,6.4624915e-06,5.667793,4.7751393,4.059843,4.832746,278.3657,283.30557,291.63666,285.71252,280.73853,287.14114,295.96573,289.06012,275.89413,279.23376,286.87314,282.4001,4.844391,7.907379,9.09259,6.660034
Thessaloníki,40.640282,22.94389,96.36666666666666,60.03333333333333,0.0015107703,0.0013310781,0.000779197,0.001514163,9.429951e-05,7.1508116e-06,3.368405e-09,3.004311e-06,2.1831849,2.025007,1.9165461,1.9351583,279.78732,287.79776,299.74155,290.50003,283.78088,293.5389,306.42725,295.97723,275.89322,282.13287,293.10803,285.34335,7.887665,11.406036,13.319214,10.633881
Tilburg,51.555511,5.0913,13.466666666666667,5.166666666666667,0.002609702,0.002147036,0.0023467084,0.0024530592,0.00012463961,3.587839e-05,9.592645e-09,1.6643724e-05,4.577233,3.9102437,3.3464239,3.9080274,277.95862,283.60437,292.33237,285.41095,280.75052,288.20297,297.64963,289.44495,275.13943,278.84113,286.7989,281.57846,5.611084,9.361847,10.850739,7.8664856
Timişoara,45.753719,21.22571,56.266666666666666,18.6,0.0013520563,0.0019105143,0.001924366,0.0017186998,0.00032770474,4.877837e-05,6.9040946e-09,3.763464e-05,2.3737345,2.466765,2.1561775,2.3047974,275.66174,286.0667,297.36017,287.16428,278.84192,291.08353,303.20322,292.07947,272.49704,280.92987,291.3039,282.70395,6.344879,10.153656,11.8993225,9.375519
Tirana,41.327499,19.81889,56.13333333333333,25.333333333333332,0.0037508043,0.002887401,0.0013263273,0.0037714203,0.0005713019,0.000114058275,6.1507546e-09,7.198367e-05,1.8708837,1.6441061,1.4367427,1.5852133,277.71106,285.3346,296.6591,288.0117,281.6927,290.38025,303.07318,293.54578,273.9095,280.0312,289.79694,283.1497,7.783203,10.34906,13.276245,10.396088
Toledo,39.858101,-4.02263,101.53333333333333,59.666666666666664,0.0012042404,0.0010665589,0.0004944113,0.0012890063,6.096249e-05,1.15136045e-05,1.3135024e-08,9.024175e-06,2.471021,2.7233691,2.472098,2.2739854,280.68182,287.87814,299.87192,290.34402,286.13007,294.59506,307.5745,296.6907,275.90698,281.024,291.6568,284.43665,10.2230835,13.571075,15.917694,12.254059
Toruń,53.013748,18.598141,12.466666666666667,4.566666666666666,0.0015470472,0.0014683671,0.0023089633,0.0014840803,0.0004934994,0.00010530873,1.12965175e-08,8.5025415e-05,3.8606,3.2752397,3.10222,3.52948,275.21677,282.86884,292.74655,283.9338,277.3052,287.19525,297.7077,287.5648,272.95285,278.13232,287.3702,280.3486,4.352356,9.062927,10.337494,7.2161865
Toulon,43.116669,5.93333,10.133333333333333,5.966666666666667,0.0027581647,0.0018690999,0.00082177034,0.0034921372,1.3592346e-05,1.9175022e-06,2.2722455e-09,5.4936972e-06,5.4725413,4.940797,4.07554,4.679998,283.49292,287.51575,297.09045,291.30975,285.92786,290.2542,300.11948,293.88828,281.37848,284.74686,293.88333,288.98108,4.5493774,5.5073547,6.236145,4.907196
Toulouse,43.604259,1.44367,58.96666666666667,16.733333333333334,0.0021600828,0.002563842,0.0015429619,0.00203201,9.307739e-05,3.541147e-05,3.271469e-06,1.1101852e-05,3.1059103,3.24945,2.6270747,2.8441286,280.1796,286.491,296.54434,289.12128,284.50644,292.11487,303.0332,294.612,276.32584,281.0727,290.19394,284.34006,8.180603,11.042175,12.839264,10.271942
Tours,47.383331,0.68333,29.166666666666668,8.566666666666666,0.0023050637,0.0021424193,0.0016554052,0.0021161318,3.9594146e-05,6.883609e-06,1.0112457e-08,1.4422653e-06,3.9699,3.7514772,3.1131608,3.4616644,278.92706,284.86996,294.0041,287.0151,282.0074,289.69815,300.02164,291.8154,275.884,279.95734,287.79694,282.52325,6.1233826,9.740814,12.224701,9.292145
Trier,49.75565,6.63935,18.9,6.3,0.0028350328,0.0023325786,0.0022249368,0.0024288716,0.00034240942,8.633958e-05,1.1572766e-08,3.8394668e-05,3.8909104,3.498753,2.9951646,3.420697,276.02042,283.29776,292.83566,284.76187,278.52298,287.8678,298.37646,288.73798,273.53796,278.63025,287.1199,281.1193,4.985016,9.237549,11.256561,7.618683
Trieste,45.648609,13.78,45.43333333333333,15.833333333333334,0.003115212,0.0030360268,0.0029829,0.0045446693,0.00030069493,9.171289e-05,4.771688e-10,8.557167e-05,2.8091283,2.4638412,2.071716,2.6459775,279.09265,286.28564,297.06998,288.53723,282.79413,290.8877,302.39566,293.06918,275.59805,281.61948,291.84277,284.48138,7.1960754,9.268219,10.552887,8.587799
Turin,45.070492,7.68682,8.733333333333333,3.966666666666667,0.0013986467,0.002693209,0.0022344268,0.0025195123,0.00068283913,0.00044057932,2.8673421e-05,0.00023351655,1.1859084,1.2161397,1.116172,1.0540872,275.9627,283.3795,294.04306,285.5161,279.2281,287.66306,298.68225,289.13126,273.2968,279.20834,289.343,282.2718,5.9312744,8.454712,9.339264,6.8594666
Turku,60.451481,22.26869,1.7666666666666666,1.2666666666666666,0.002121641,0.0012428354,0.0022683428,0.002313219,0.0011041695,0.00025311043,1.2816125e-08,0.00013314038,4.174055,3.575127,3.3777878,3.9344554,272.0629,278.64355,290.92157,281.17932,274.06415,282.5604,295.13644,283.96915,269.73615,274.193,285.8457,278.19446,4.328003,8.367401,9.290741,5.7746887
Utrecht,52.090832,5.12222,6.733333333333333,3.2666666666666666,0.002813251,0.0022113502,0.0025212371,0.0027778822,0.00011999672,2.982152e-05,5.684632e-09,1.2198827e-05,5.05743,4.3095255,3.6264632,4.271154,277.8303,283.2334,291.5928,285.19394,280.41736,287.56067,296.43927,288.92313,275.1713,278.69867,286.3609,281.6014,5.246063,8.8619995,10.078369,7.3217163
Valencia,39.469749,-0.37739,88.63333333333334,49.266666666666666,0.0013534969,0.0010599334,0.0005967634,0.0020675517,1.4464164e-05,5.7662096e-06,4.40799e-09,3.6752717e-06,2.97583,2.7334447,2.2311206,2.4303422,283.66998,289.12338,299.20844,292.1779,289.3215,295.47,305.43402,298.0355,278.85907,283.0565,293.15543,287.117,10.462433,12.413513,12.278595,10.918488
Valladolid,41.655182,-4.72372,70.06666666666666,27.633333333333333,0.0009858825,0.0011009969,0.0007117278,0.0011863916,8.210408e-05,9.838222e-06,5.326161e-08,4.7763688e-06,2.9337945,3.1982853,2.836491,2.7397854,278.77417,285.27594,296.12885,288.17987,283.56866,291.69266,304.0191,294.50967,274.46536,278.87967,288.03265,282.3398,9.103302,12.812988,15.98645,12.169861
Vantaa,60.29414,25.040991,3.066666666666667,1.7333333333333334,0.0022882333,0.001382726,0.0022441293,0.0024719979,0.0014069526,0.00030726858,1.3226573e-08,0.00021033465,4.246641,3.5722983,3.4260585,3.9953277,271.4943,278.66043,291.02676,280.76346,273.61472,282.75388,295.5694,283.68472,268.99442,273.9896,285.67023,277.57574,4.6203003,8.764282,9.89917,6.1089783
Varna,43.216671,27.91667,47.13333333333333,19.066666666666666,0.0012510264,0.0011801573,0.0011970545,0.0020040537,0.00041712978,6.095272e-05,4.4389283e-09,3.9940092e-05,4.1608024,3.376746,3.0121448,3.546555,276.86096,285.48334,297.2581,288.17722,280.0961,289.95694,302.47537,292.65494,273.55786,281.03104,291.97888,283.96707,6.5382385,8.925903,10.4964905,8.687866
Venezia,45.43861,12.32667,39.06666666666667,14.466666666666667,0.0022277315,0.0023238042,0.002510704,0.003191308,0.000106745094,2.6591068e-05,9.1994895e-07,2.6155325e-05,2.559869,2.4969292,2.2408235,2.5358722,279.1673,287.09613,298.0468,289.22122,282.23386,290.82578,302.13925,292.82654,276.39642,283.30222,293.9381,285.90378,5.837433,7.5235596,8.201141,6.92276
Verona,45.434189,10.99779,23.0,8.866666666666667,0.0018821135,0.0024053482,0.0027256622,0.0030563362,0.0006132386,0.00020974036,1.8346244e-06,0.00019263195,1.4614486,1.6012746,1.4331871,1.4491928,275.14755,284.44266,295.28348,285.7723,278.87994,289.24347,300.372,290.04315,271.81412,279.56424,290.1679,281.85922,7.0658264,9.67923,10.204102,8.183929
Vienna,48.208488,16.37208,32.733333333333334,9.666666666666666,0.001582107,0.0018905385,0.0024642593,0.0019331513,0.00047447372,9.0360714e-05,8.547594e-09,6.8688285e-05,3.5525548,3.4114013,3.0886068,3.189028,275.71912,284.92538,295.38138,285.63007,277.90695,289.56152,300.7305,289.561,273.49942,280.13715,289.97043,282.02252,4.4075317,9.424377,10.760071,7.5384827
Vigo,42.232819,-8.72264,11.966666666666667,5.2,0.0060183946,0.003926353,0.0013067725,0.0055622864,4.538747e-06,2.491286e-07,6.2368155e-09,1.0930848e-08,3.5204892,3.7245328,3.4615946,3.1421971,283.2014,286.6761,293.55014,289.6009,287.00964,291.213,298.85394,294.20663,279.60623,282.15567,288.3815,285.50735,7.403412,9.057343,10.472443,8.69928
