city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,max_t2m_winter,min_t2m_winter,temp_range_winter,max_t2m_spring,min_t2m_spring,temp_range_spring,max_t2m_summer,min_t2m_summer,temp_range_summer,max_t2m_autumn,min_t2m_autumn,temp_range_autumn,hot_days,hot_days_consec
Vigo,42.232819,-8.72264,5.6508334e-06,1.4441842e-07,0.0,8.454317e-07,283.27426,286.22543,291.62567,288.3778,0.00568238,0.0035574913,0.0017911303,0.0071909344,4.361388,4.1370025,3.8215582,3.8883564,285.82968,280.9376,4.89209,289.1401,283.27753,5.8625793,294.74246,288.51358,6.228882,291.14236,285.85806,5.2843018,0.3870967741935484,0.3225806451612903
Vilnius,54.689159,25.2798,0.0009493328,7.991573e-05,0.0,0.0005197559,270.2697,280.19894,290.76352,280.482,0.0017073198,0.0022374918,0.0026069782,0.0018895434,4.1761007,3.6513638,3.1694613,3.8454762,272.30118,268.03445,4.2667236,284.306,275.3959,8.910095,295.3264,285.43265,9.893738,283.55557,277.2901,6.2654724,2.806451612903226,1.7419354838709675
Warsaw,52.229771,21.01178,0.0005739878,4.793666e-05,0.0,0.00028489367,272.76886,282.07352,292.03058,282.2291,0.0015829705,0.002124842,0.0024015068,0.001582377,3.9193554,3.4521718,2.9887338,3.49703,274.97256,270.48352,4.489044,286.4022,277.20966,9.192535,296.84042,286.62003,10.220398,285.7774,278.71127,7.0661316,7.774193548387097,3.5161290322580645
Wiesbaden,50.082581,8.24932,0.000320861,1.6727756e-05,0.0,0.00020044892,275.4279,282.8856,291.616,283.30798,0.002033056,0.0022048592,0.0022489128,0.002202652,3.4127905,3.0097327,2.6164486,2.889888,277.65,273.24002,4.409973,287.09805,278.54596,8.5520935,296.32895,286.74774,9.581207,286.774,280.1243,6.6496887,7.580645161290323,3.3870967741935485
Wolverhampton,52.585468,-2.12296,0.00017414331,1.5222097e-05,0.0,6.241279e-05,278.11594,282.1253,289.04626,283.90985,0.0020011875,0.0022196576,0.0022537643,0.002404116,4.691837,4.1117764,3.6766002,4.1719756,280.45172,275.81097,4.640747,285.73132,278.44336,7.287964,292.85535,285.06854,7.786804,286.90884,280.92886,5.9799805,0.5806451612903226,0.4193548387096774
Wrocław,51.099998,17.033331,0.00049937796,3.01529e-05,4.700008e-09,0.00023629653,273.99484,282.57132,292.17136,282.99213,0.0016160285,0.0020403964,0.002637865,0.001582532,3.9327843,3.4950125,3.013494,3.4420915,276.37537,271.58023,4.7951355,286.93613,277.8254,9.110718,296.98563,286.83286,10.152771,286.67505,279.43182,7.243225,9.290322580645162,3.612903225806452
Wuppertal,51.270271,7.16755,0.00036946248,1.8293498e-05,0.0,0.00019920856,276.35294,283.00198,291.09457,283.86023,0.003047578,0.0024974535,0.0030013581,0.0030955279,4.3185925,3.5359201,3.0936952,3.7019105,278.521,274.2505,4.270508,286.9442,278.90182,8.042389,295.36902,286.62177,8.747253,287.06467,280.9109,6.153778,6.258064516129032,2.903225806451613
Yaroslavl',57.629871,39.87368,0.001240258,0.00012887278,3.1351722e-06,0.00095341477,265.51913,278.2169,290.42578,277.8217,0.0014371186,0.0020860196,0.002378756,0.0019661079,3.8593278,3.5538793,3.0291357,3.6937013,267.9889,262.68564,5.303253,282.52924,272.90567,9.623566,295.04843,284.73184,10.316589,280.71588,274.69574,6.0201416,4.096774193548387,2.419354838709677
York,53.95763,-1.08271,0.00020753141,1.6203063e-05,0.0,6.546342e-05,277.88254,281.73608,288.64365,283.69092,0.001955033,0.0021540434,0.0022763761,0.0022557713,5.014872,4.3614855,3.8402264,4.4655533,280.1946,275.64026,4.554352,285.20862,278.21875,6.989868,292.28247,284.83508,7.4473877,286.628,280.76886,5.859131,0.0967741935483871,0.0967741935483871
Zagreb,45.814442,15.97798,0.00058777357,2.3917057e-05,0.0,0.00030969825,275.31415,285.0296,294.78278,284.96118,0.0019838118,0.0028994528,0.0030013039,0.0024972996,2.2303064,2.4169483,1.9291812,2.0717955,278.84085,272.17447,6.666382,290.19495,279.92825,10.266693,300.30292,289.3845,10.9184265,289.519,281.05563,8.463379,27.0,8.0
Zaragoza,41.656059,-0.87734,6.760417e-05,5.826514e-06,0.0,2.8346174e-05,280.50085,287.56232,297.47308,288.81274,0.001092723,0.0014051084,0.0008888578,0.0013820427,3.8108206,3.9491458,3.6170976,3.4585948,285.0269,276.71338,8.313507,293.39566,281.968,11.427673,304.40607,290.74237,13.663696,294.23422,283.9708,10.263428,69.19354838709677,18.93548387096774
Zürich,47.366669,8.55,0.0015506097,0.00035673653,3.034261e-05,0.0010143368,273.84518,281.4555,290.40576,282.24857,0.0033525268,0.004713929,0.004890147,0.0035963245,2.1059368,2.0461519,1.7260362,1.8059214,276.5141,271.50485,5.009247,285.79303,277.28427,8.508759,294.906,286.05472,8.851288,285.80658,279.3157,6.4908752,3.064516129032258,1.8064516129032255
Århus,56.156738,10.21076,0.00047007087,2.021922e-05,0.0,0.00016491643,275.48764,280.38077,289.38553,283.3297,0.0019246754,0.0019956003,0.0023838491,0.0023301255,6.1290784,5.1455026,4.7865214,5.6777625,276.91284,274.0721,2.8407288,282.8192,277.80273,5.0164795,292.04962,286.39926,5.65036,285.14374,281.44608,3.6976624,0.0,0.0
Łódź,51.75,19.466669,0.0005785812,4.729917e-05,0.0,0.0002942353,272.97165,281.9549,291.84445,282.35544,0.0016349567,0.0021574325,0.0024724344,0.0015933004,4.370067,3.7527885,3.2471511,3.8287885,275.23962,270.66824,4.5713806,286.28473,277.0993,9.185425,296.68204,286.4502,10.231842,286.01324,278.78146,7.231781,7.741935483870968,3.193548387096774
